latitude,longitude,year,month_name,rainfall_mm,lta_mm,anomaly_mm,anomaly_pct,rainy_days,max_dry_spell_days,mean_annual_lta,spi,drought_category
13.26560489122704,-1.2646528536299135,2011,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.364883028499673,-1.3162606402463604,2012,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.015767034048144,-1.1034765166596952,2012,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.240213907282564,-1.1879790643150476,2012,Mar,4.4,3.1,1.3,42.3,0,30,620,1.8,Excédentaire
13.251401560033427,-1.1770992666726356,2012,Apr,8.7,12.4,-3.7,-29.9,0,9,620,-1.0,Modérée
13.035256897356316,-1.234533790566717,2012,May,50.1,37.2,12.9,34.6,2,12,620,1.67,Excédentaire
13.111156450395102,-1.2007242803304083,2012,Jun,109.0,80.6,28.4,35.3,3,25,620,1.46,Excédentaire
13.273683630075395,-1.0470235234609673,2012,Jul,138.8,142.6,-3.8,-2.7,5,15,620,-0.03,Normal
13.35543971217486,-1.2683704882157087,2012,Aug,154.6,179.8,-25.2,-14.0,4,2,620,-0.04,Normal
13.019112545872561,-1.2591076099717018,2012,Sep,107.1,111.6,-4.5,-4.0,4,22,620,0.02,Normal
13.169917672532565,-1.2457789994033321,2012,Oct,71.9,49.6,22.3,44.9,2,5,620,2.07,Excédentaire
13.395348226688627,-1.2138889874896306,2012,Nov,9.3,6.2,3.1,50.2,0,10,620,2.04,Excédentaire
13.023295132328109,-1.295090271274006,2012,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.379026050529616,-1.0932604408728908,2013,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.107314880171108,-1.1636781865928336,2013,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.206076890455284,-1.0901389520827929,2013,Mar,3.3,3.1,0.2,6.3,0,30,620,0.44,Normal
13.05045506320646,-1.188186553991017,2013,Apr,11.8,12.4,-0.6,-5.2,0,5,620,0.06,Normal
13.012994638676066,-1.1618892635583782,2013,May,27.4,37.2,-9.8,-26.4,1,19,620,-0.99,Normal
13.025440574551117,-1.1793248128774152,2013,Jun,75.1,80.6,-5.5,-6.8,2,5,620,-0.27,Normal
13.128119496998696,-1.0373386812192003,2013,Jul,164.0,142.6,21.4,15.0,4,4,620,0.67,Normal
13.01643294598222,-1.261084610277721,2013,Aug,122.3,179.8,-57.5,-32.0,4,4,620,-0.72,Normal
13.107218874951455,-1.0754136243393273,2013,Sep,81.9,111.6,-29.7,-26.6,2,23,620,-0.86,Normal
13.373613196452254,-1.0934594877770438,2013,Oct,28.9,49.6,-20.7,-41.8,1,5,620,-1.35,Modérée
13.387577758869716,-1.1144168208540912,2013,Nov,6.3,6.2,0.1,1.7,0,15,620,0.06,Normal
13.369863443832898,-1.1931472431957448,2013,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.050749131225237,-1.163002608329438,2014,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.192997224211064,-1.1509698408668874,2014,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.380201424635652,-1.2465563838579365,2014,Mar,1.7,3.1,-1.4,-46.0,0,10,620,-1.54,Sévère
13.119570460039332,-1.2356734417730288,2014,Apr,10.3,12.4,-2.1,-16.6,0,13,620,-0.45,Normal
13.148734713826567,-1.3896644111119956,2014,May,25.6,37.2,-11.6,-31.3,0,5,620,-1.2,Modérée
13.032025361011586,-1.2102187280621906,2014,Jun,55.6,80.6,-25.0,-31.0,1,2,620,-1.27,Modérée
13.308589337943841,-1.0339444718380415,2014,Jul,77.0,142.6,-65.6,-46.0,3,13,620,-1.73,Sévère
13.313139447194663,-1.0617956756637756,2014,Aug,204.9,179.8,25.1,14.0,6,2,620,1.03,Excédentaire
13.33813199027549,-1.1091348761039446,2014,Sep,122.8,111.6,11.2,10.0,4,2,620,0.58,Normal
13.0847192599526,-1.0829840929514654,2014,Oct,61.0,49.6,11.4,23.0,2,5,620,1.2,Excédentaire
13.009926884578059,-1.0659023759364536,2014,Nov,4.1,6.2,-2.1,-33.4,0,30,620,-1.39,Modérée
13.14614673662026,-1.0633538160968738,2014,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.00363927251231,-1.3698351296028846,2015,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.10014349182834,-1.1322738334545992,2015,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.075399941118224,-1.0780132664473259,2015,Mar,3.8,3.1,0.7,23.8,0,14,620,1.05,Excédentaire
13.03444644420255,-1.1763453374148125,2015,Apr,16.1,12.4,3.7,29.8,0,10,620,1.55,Excédentaire
13.133641860834624,-1.1912676498779242,2015,May,35.2,37.2,-2.0,-5.3,1,8,620,-0.07,Normal
13.285205716744695,-1.2534854455173912,2015,Jun,81.4,80.6,0.8,1.0,4,11,620,0.05,Normal
13.096060638408805,-1.2705901545051848,2015,Jul,86.6,142.6,-56.0,-39.3,2,24,620,-1.47,Modérée
13.14247757738455,-1.1211947944262948,2015,Aug,126.9,179.8,-52.9,-29.4,4,2,620,-0.62,Normal
13.22484435304929,-1.3976541088451355,2015,Sep,110.5,111.6,-1.1,-1.0,4,4,620,0.14,Normal
13.2827214384842,-1.0319847343563788,2015,Oct,31.1,49.6,-18.5,-37.4,0,5,620,-1.18,Modérée
13.352683587855433,-1.023237765095832,2015,Nov,4.8,6.2,-1.4,-22.8,0,12,620,-0.93,Normal
13.295825299244507,-1.3653520956581224,2015,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.188280399796424,-1.3803406438619292,2016,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.076424855738543,-1.0837945569865408,2016,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.341759805330272,-1.1004003930380173,2016,Mar,2.7,3.1,-0.4,-13.7,0,7,620,-0.3,Normal
13.368302580421894,-1.1673644648600978,2016,Apr,9.1,12.4,-3.3,-26.7,0,5,620,-0.86,Normal
13.322842808127804,-1.1906855002799,2016,May,34.2,37.2,-3.0,-7.9,1,6,620,-0.19,Normal
13.374628087228334,-1.2766591513295205,2016,Jun,50.1,80.6,-30.5,-37.8,2,6,620,-1.55,Sévère
13.014536299326496,-1.359261093943047,2016,Jul,165.6,142.6,23.0,16.2,5,2,620,0.71,Normal
13.20067966640257,-1.1098127326199347,2016,Aug,190.7,179.8,10.9,6.0,8,3,620,0.73,Normal
13.216330825588615,-1.0726557434419133,2016,Sep,69.1,111.6,-42.5,-38.1,2,5,620,-1.32,Modérée
13.222348325679583,-1.120188851838971,2016,Oct,32.8,49.6,-16.8,-33.9,1,17,620,-1.04,Modérée
13.209868922674248,-1.1442500797828896,2016,Nov,5.2,6.2,-1.0,-16.7,0,16,620,-0.66,Normal
13.135199512411395,-1.0372533690640655,2016,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.17992159628177,-1.0974575781025462,2017,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.317653824692908,-1.2021611788944964,2017,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.359438764227587,-1.0414973134113683,2017,Mar,4.0,3.1,0.9,27.6,0,7,620,1.3,Excédentaire
13.34599799048311,-1.2717520373799092,2017,Apr,13.8,12.4,1.4,11.4,0,5,620,0.75,Normal
13.100476801841786,-1.2717729655934003,2017,May,26.8,37.2,-10.4,-28.0,1,8,620,-1.06,Modérée
13.176741483236425,-1.2613124955056354,2017,Jun,55.3,80.6,-25.3,-31.4,2,6,620,-1.28,Modérée
13.132800280847071,-1.1022231328649785,2017,Jul,165.5,142.6,22.9,16.1,4,11,620,0.71,Normal
13.323080947617623,-1.3014607011030792,2017,Aug,125.8,179.8,-54.0,-30.0,6,3,620,-0.65,Normal
13.253513313898914,-1.2987195346520093,2017,Sep,70.4,111.6,-41.2,-36.9,3,15,620,-1.27,Modérée
13.093275021768646,-1.0542388051222409,2017,Oct,50.2,49.6,0.6,1.2,1,15,620,0.34,Normal
13.149062851957659,-1.2593160728164767,2017,Nov,5.1,6.2,-1.1,-17.8,0,5,620,-0.73,Normal
13.217393771433205,-1.3709054952891213,2017,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.270815125952803,-1.0787151507023627,2018,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.224750782496605,-1.103646717311206,2018,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.117880547954211,-1.1715148328993932,2018,Mar,3.2,3.1,0.1,3.7,0,24,620,0.31,Normal
13.183738404069128,-1.0728146022603384,2018,Apr,13.6,12.4,1.2,9.9,0,5,620,0.68,Normal
13.361309448895565,-1.360581259434823,2018,May,45.9,37.2,8.7,23.4,1,16,620,1.18,Excédentaire
13.34281161133223,-1.233957129258027,2018,Jun,58.2,80.6,-22.4,-27.8,1,13,620,-1.14,Modérée
13.11647858199865,-1.0910929772649975,2018,Jul,87.9,142.6,-54.7,-38.3,3,2,620,-1.43,Modérée
13.238425572440237,-1.3641391075057283,2018,Aug,109.1,179.8,-70.7,-39.3,3,4,620,-1.0,Modérée
13.322904659730499,-1.216146898257416,2018,Sep,89.2,111.6,-22.4,-20.1,4,25,620,-0.61,Normal
13.064393772674949,-1.174734244618418,2018,Oct,35.5,49.6,-14.1,-28.5,1,6,620,-0.83,Normal
13.375379056164162,-1.3315656132571352,2018,Nov,7.7,6.2,1.5,24.4,0,5,620,0.98,Normal
13.045297380655928,-1.1719251136800781,2018,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.39782570267381,-1.1283313201848029,2019,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.029629962884178,-1.0028671473272097,2019,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.121723036728344,-1.365416997151939,2019,Mar,2.8,3.1,-0.3,-9.0,0,12,620,-0.18,Normal
13.22892607425203,-1.0003170804226236,2019,Apr,7.3,12.4,-5.1,-40.9,0,27,620,-1.48,Modérée
13.065625435306133,-1.285925361595981,2019,May,30.3,37.2,-6.9,-18.5,1,5,620,-0.65,Normal
13.09291586163858,-1.0474809817543633,2019,Jun,97.8,80.6,17.2,21.3,2,25,620,0.89,Normal
13.254442253857446,-1.3341076415675752,2019,Jul,120.9,142.6,-21.7,-15.2,6,16,620,-0.52,Normal
13.181366492249706,-1.004288021957446,2019,Aug,166.8,179.8,-13.0,-7.3,7,10,620,0.22,Normal
13.201253421899327,-1.2736256710457452,2019,Sep,70.6,111.6,-41.0,-36.7,2,5,620,-1.26,Modérée
13.32203735071981,-1.05976792107736,2019,Oct,57.7,49.6,8.1,16.3,1,30,620,0.94,Normal
13.159391504843684,-1.2732347944725821,2019,Nov,6.3,6.2,0.1,2.2,0,5,620,0.06,Normal
13.18695493417917,-1.2857681535045453,2019,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.125137851202267,-1.360782184755624,2020,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.210726866420165,-1.3771603686219294,2020,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.17330037292361,-1.0801232551988835,2020,Mar,2.5,3.1,-0.6,-18.7,0,9,620,-0.55,Normal
13.1265875136246,-1.0904019650823964,2020,Apr,17.5,12.4,5.1,40.8,0,6,620,2.03,Excédentaire
13.19085855039562,-1.3476475445785696,2020,May,28.2,37.2,-9.0,-24.2,1,23,620,-0.89,Normal
13.283914020089588,-1.2071099078650693,2020,Jun,75.1,80.6,-5.5,-6.9,2,15,620,-0.27,Normal
13.086107618314333,-1.0755581734778727,2020,Jul,171.2,142.6,28.6,20.0,4,25,620,0.87,Normal
13.162000439435019,-1.0273822371573917,2020,Aug,161.0,179.8,-18.8,-10.5,7,9,620,0.1,Normal
13.3616454641918,-1.3373883146337036,2020,Sep,88.5,111.6,-23.1,-20.7,3,20,620,-0.63,Normal
13.387208868818295,-1.0341002685089358,2020,Oct,52.3,49.6,2.7,5.5,1,5,620,0.51,Normal
13.363777465614652,-1.3225504760818156,2020,Nov,5.4,6.2,-0.8,-13.3,0,5,620,-0.53,Normal
13.166513971417741,-1.2204594537391988,2020,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.090703446960205,-1.0274038452324294,2021,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.363364042907428,-1.087483741037723,2021,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.11007608470939,-1.036165321978489,2021,Mar,1.8,3.1,-1.3,-41.8,0,14,620,-1.41,Modérée
13.383106663270489,-1.3689150326433097,2021,Apr,13.0,12.4,0.6,4.6,0,30,620,0.48,Normal
13.071860487182136,-1.168771159195035,2021,May,36.1,37.2,-1.1,-3.1,1,7,620,0.03,Normal
13.248000533390963,-1.2639108022194971,2021,Jun,104.1,80.6,23.5,29.1,3,2,620,1.21,Excédentaire
13.076442249076457,-1.0924943277115358,2021,Jul,173.1,142.6,30.5,21.4,6,2,620,0.92,Normal
13.128674547480523,-1.2138052110241202,2021,Aug,138.0,179.8,-41.8,-23.2,4,2,620,-0.39,Normal
13.14328761649723,-1.3402402446184911,2021,Sep,142.8,111.6,31.2,28.0,4,2,620,1.28,Excédentaire
13.372002151116428,-1.2465730435970832,2021,Oct,47.2,49.6,-2.4,-4.7,1,30,620,0.11,Normal
13.001462524537859,-1.271976174326567,2021,Nov,5.8,6.2,-0.4,-6.1,0,24,620,-0.27,Normal
13.16870969677445,-1.3081134865267072,2021,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.020938871372525,-1.3076082757887746,2022,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.32076558113445,-1.0594043273413813,2022,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.080225863835228,-1.3138562868581565,2022,Mar,3.0,3.1,-0.1,-4.3,0,30,620,0.07,Normal
13.3643336907959,-1.1538608637485703,2022,Apr,10.0,12.4,-2.4,-19.2,0,7,620,-0.55,Normal
13.084110471160743,-1.1736445579592965,2022,May,33.5,37.2,-3.7,-9.8,0,5,620,-0.27,Normal
13.25966158593235,-1.1207717814386393,2022,Jun,85.4,80.6,4.8,6.0,4,4,620,0.25,Normal
13.170844978567732,-1.3484982250527777,2022,Jul,153.6,142.6,11.0,7.7,6,2,620,0.38,Normal
13.306521628447559,-1.2008205629670945,2022,Aug,236.8,179.8,57.0,31.7,9,3,620,1.71,Excédentaire
13.26920326651547,-1.381214231036933,2022,Sep,91.8,111.6,-19.8,-17.7,2,16,620,-0.52,Normal
13.09146830055384,-1.0470019579727454,2022,Oct,50.7,49.6,1.1,2.1,1,5,620,0.38,Normal
13.178708863535842,-1.3971613870020452,2022,Nov,3.7,6.2,-2.5,-40.2,0,9,620,-1.65,Sévère
13.327759292386597,-1.2560700397453735,2022,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.382392023530429,-1.1874640187053562,2023,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.15988782038977,-1.0185185494033169,2023,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.337021800586072,-1.2551273588823393,2023,Mar,3.3,3.1,0.2,6.5,0,5,620,0.44,Normal
13.240674643448186,-1.375726772419727,2023,Apr,13.4,12.4,1.0,7.9,0,5,620,0.62,Normal
13.299468870100396,-1.0688300181818748,2023,May,33.1,37.2,-4.1,-11.0,1,8,620,-0.32,Normal
13.21464300370551,-1.0260711838224794,2023,Jun,93.8,80.6,13.2,16.4,5,2,620,0.68,Normal
13.17177915883148,-1.211717621073625,2023,Jul,173.0,142.6,30.4,21.3,5,2,620,0.92,Normal
13.096285034265401,-1.3040204385105474,2023,Aug,124.9,179.8,-54.9,-30.6,6,23,620,-0.67,Normal
13.26681474285014,-1.035369245094779,2023,Sep,71.2,111.6,-40.4,-36.2,2,6,620,-1.24,Modérée
13.074709011292452,-1.067501677964023,2023,Oct,41.6,49.6,-8.0,-16.1,1,5,620,-0.34,Normal
13.21342177342143,-1.3999035981259462,2023,Nov,7.2,6.2,1.0,16.1,0,7,620,0.66,Normal
13.09649773441521,-1.3167072765567143,2023,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.111869542618576,-1.3233914711799406,2024,Jan,0.0,0.0,0.0,0.0,0,31,620,0.0,Normal
13.201705384317211,-1.0537419854509071,2024,Feb,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
13.29906072982599,-1.179723782122082,2024,Mar,2.5,3.1,-0.6,-17.9,0,6,620,-0.55,Normal
13.2415212315375,-1.2026633647790477,2024,Apr,16.1,12.4,3.7,29.8,0,23,620,1.55,Excédentaire
13.060891285566745,-1.1333164578414172,2024,May,24.3,37.2,-12.9,-34.6,0,7,620,-1.35,Modérée
13.178291928361148,-1.0655525537819828,2024,Jun,69.0,80.6,-11.6,-14.3,2,7,620,-0.58,Normal
13.26544988830692,-1.0864112597977642,2024,Jul,119.9,142.6,-22.7,-15.9,4,6,620,-0.55,Normal
13.37305924021699,-1.2467764774315986,2024,Aug,170.5,179.8,-9.3,-5.2,5,2,620,0.3,Normal
13.194833017729431,-1.0486990129070612,2024,Sep,136.8,111.6,25.2,22.5,7,2,620,1.07,Excédentaire
13.19617963869438,-1.3521012845997873,2024,Oct,52.5,49.6,2.9,5.8,1,9,620,0.53,Normal
13.364329688132157,-1.0226759552503402,2024,Nov,8.0,6.2,1.8,28.6,0,30,620,1.18,Excédentaire
13.208092195641235,-1.1291624860865421,2024,Dec,0.0,0.0,0.0,0.0,0,30,620,0.0,Normal
12.540382877998999,0.8137191605213246,1981,Jan,0.0,0.0,0.0,0.0,0,31,780,0.0,Normal
12.49902643335549,0.8619370726480909,1981,Feb,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.549268969812875,0.8297713673754062,1981,Mar,2.7,3.9,-1.2,-29.9,0,8,780,-1.0,Modérée
12.554961844904474,1.0226837026211415,1981,Apr,14.7,15.6,-0.9,-5.8,0,12,780,-0.29,Normal
12.473106832683278,0.9936737993290388,1981,May,52.4,46.8,5.6,11.9,2,21,780,0.58,Normal
12.547434059628847,0.923938846701312,1981,Jun,106.6,101.4,5.2,5.1,5,8,780,0.25,Normal
12.575711728490335,0.8508410455082962,1981,Jul,112.7,179.4,-66.7,-37.2,5,20,780,-1.45,Modérée
12.317464371485203,0.8946532525880035,1981,Aug,188.2,226.2,-38.0,-16.8,6,14,780,-0.66,Normal
12.683609670389187,1.0453607386088684,1981,Sep,173.1,140.4,32.7,23.3,9,2,780,0.98,Normal
12.397898031854771,1.1525943278355641,1981,Oct,47.5,62.4,-14.9,-23.9,2,5,780,-0.85,Normal
12.463216184641126,0.8765109484149588,1981,Nov,6.8,7.8,-1.0,-12.4,0,30,780,-0.48,Normal
12.506847172342768,1.163233474823942,1981,Dec,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.66298527053857,0.8489925667401189,1982,Jan,0.0,0.0,0.0,0.0,0,31,780,0.0,Normal
12.513614445281863,1.1517850774047569,1982,Feb,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.411257456179564,0.9298026596675789,1982,Mar,3.9,3.9,-0.0,-1.1,0,5,780,0.14,Normal
12.568521769425711,0.8648733489631509,1982,Apr,22.5,15.6,6.9,44.5,0,9,780,1.92,Excédentaire
12.550503709864971,1.0676214061267792,1982,May,49.3,46.8,2.5,5.4,1,30,780,0.28,Normal
12.609869174872719,0.9059265287113275,1982,Jun,75.7,101.4,-25.7,-25.3,2,2,780,-1.01,Modérée
12.387623669223954,0.9772159906540643,1982,Jul,257.4,179.4,78.0,43.5,8,11,780,1.84,Excédentaire
12.684946126581812,1.1560882682218225,1982,Aug,263.7,226.2,37.5,16.6,8,2,780,0.98,Normal
12.484722592624808,0.9257736423245622,1982,Sep,122.1,140.4,-18.3,-13.0,3,5,780,-0.49,Normal
12.551687677203317,1.0797251684621214,1982,Oct,70.8,62.4,8.4,13.4,2,7,780,0.96,Normal
12.48330132590602,0.9049664326784858,1982,Nov,9.7,7.8,1.9,24.5,0,29,780,0.93,Normal
12.396705802991873,0.9932056451375801,1982,Dec,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.451339032673058,1.0998902987134174,1983,Jan,0.0,0.0,0.0,0.0,0,31,780,0.0,Normal
12.338727492394888,0.9904226808604247,1983,Feb,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.500576589479165,0.8934499054594266,1983,Mar,5.5,3.9,1.6,40.4,0,5,780,1.66,Excédentaire
12.391240151160954,1.168889327261944,1983,Apr,14.6,15.6,-1.0,-6.6,0,22,780,-0.32,Normal
12.542028501375098,1.0239562127383142,1983,May,50.6,46.8,3.8,8.2,2,10,780,0.41,Normal
12.625093161721871,1.0167041279764062,1983,Jun,101.0,101.4,-0.4,-0.4,3,2,780,0.02,Normal
12.678922759694785,0.9476070929644691,1983,Jul,127.4,179.4,-52.0,-29.0,4,21,780,-1.11,Modérée
12.673594967405046,0.8734318509420584,1983,Aug,161.4,226.2,-64.8,-28.6,6,2,780,-1.25,Modérée
12.617865156959155,0.9825267282203849,1983,Sep,113.5,140.4,-26.9,-19.2,4,3,780,-0.74,Normal
12.358981566970455,1.0446622702584056,1983,Oct,46.3,62.4,-16.1,-25.8,2,10,780,-0.94,Normal
12.664901824440463,1.1784302472275325,1983,Nov,8.3,7.8,0.5,6.0,0,30,780,0.25,Normal
12.39788623880948,0.8526261226557419,1983,Dec,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.64372998042819,0.8440070884510175,1984,Jan,0.0,0.0,0.0,0.0,0,31,780,0.0,Normal
12.678971199223918,0.9693432109403144,1984,Feb,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.517551168464447,0.9354216109748206,1984,Mar,2.3,3.9,-1.6,-41.1,0,5,780,-1.38,Modérée
12.564760630588772,0.9736195473912723,1984,Apr,14.8,15.6,-0.8,-5.1,0,30,780,-0.26,Normal
12.512773191021116,0.9138047838969776,1984,May,57.0,46.8,10.2,21.7,1,5,780,1.01,Excédentaire
12.365161061790957,1.1249654630495602,1984,Jun,62.7,101.4,-38.7,-38.2,2,15,780,-1.54,Sévère
12.661581226075956,0.9282651018945729,1984,Jul,223.1,179.4,43.7,24.3,6,2,780,1.06,Excédentaire
12.58814928509288,0.9777919911911164,1984,Aug,228.5,226.2,2.3,1.0,12,2,780,0.21,Normal
12.300160617610135,1.1223564676787416,1984,Sep,109.6,140.4,-30.8,-22.0,5,8,780,-0.86,Normal
12.493943495886441,0.9419980463255767,1984,Oct,40.1,62.4,-22.3,-35.7,1,7,780,-1.42,Modérée
12.309373182146956,0.9720703633777252,1984,Nov,6.5,7.8,-1.3,-17.0,0,15,780,-0.63,Normal
12.650003479897588,0.9205824745642672,1984,Dec,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.603353908635967,1.0424055327744326,1985,Jan,0.0,0.0,0.0,0.0,0,31,780,0.0,Normal
12.5281250031306,0.8214306238429632,1985,Feb,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.50162803189937,1.0179526744117573,1985,Mar,2.9,3.9,-1.0,-25.5,0,5,780,-0.81,Normal
12.58894940305312,0.8311975465637637,1985,Apr,13.5,15.6,-2.1,-13.5,0,27,780,-0.63,Normal
12.69130618541179,0.8634080936109638,1985,May,33.5,46.8,-13.3,-28.4,1,5,780,-1.22,Modérée
12.35161456355577,0.9721265712169563,1985,Jun,105.0,101.4,3.6,3.5,4,8,780,0.18,Normal
12.665490997602584,1.1331976554212002,1985,Jul,153.8,179.4,-25.6,-14.3,4,2,780,-0.51,Normal
12.686746220117357,1.0106379770359157,1985,Aug,198.2,226.2,-28.0,-12.4,6,2,780,-0.45,Normal
12.695739805616816,0.815716778060277,1985,Sep,123.7,140.4,-16.7,-11.9,5,2,780,-0.45,Normal
12.398399896122719,1.0128347295752045,1985,Oct,73.3,62.4,10.9,17.5,2,30,780,1.15,Excédentaire
12.377515652009341,0.8858259280371399,1985,Nov,8.0,7.8,0.2,3.1,0,5,780,0.1,Normal
12.595260301936676,0.875655478530696,1985,Dec,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.644649980033591,1.1768741817958555,1986,Jan,0.0,0.0,0.0,0.0,0,31,780,0.0,Normal
12.507397189976896,0.9409235536836713,1986,Feb,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.561694311978128,1.0134467725236844,1986,Mar,3.0,3.9,-0.9,-23.8,0,5,780,-0.72,Normal
12.495729098990049,1.0050304863696846,1986,Apr,20.5,15.6,4.9,31.1,0,17,780,1.35,Excédentaire
12.582657008699574,1.1762559996744455,1986,May,36.9,46.8,-9.9,-21.2,1,9,780,-0.89,Normal
12.517784532859668,0.8673762204527661,1986,Jun,84.7,101.4,-16.7,-16.4,4,5,780,-0.65,Normal
12.37884241552946,1.1501452959603042,1986,Jul,209.8,179.4,30.4,16.9,6,23,780,0.76,Normal
12.639840069992983,0.9920539758553493,1986,Aug,254.7,226.2,28.5,12.6,9,6,780,0.78,Normal
12.37563106151134,1.1603630921067962,1986,Sep,122.1,140.4,-18.3,-13.0,4,6,780,-0.49,Normal
12.541669575269037,0.848384264895397,1986,Oct,68.8,62.4,6.4,10.3,2,5,780,0.8,Normal
12.53552410806249,0.8356888672228955,1986,Nov,5.0,7.8,-2.8,-35.8,0,7,780,-1.36,Modérée
12.472393225138903,0.8699146860180632,1986,Dec,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.430167312273044,0.8378955659117376,1987,Jan,0.0,0.0,0.0,0.0,0,31,780,0.0,Normal
12.690348345113415,0.9145036141532733,1987,Feb,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.624103652206914,1.0146312760114482,1987,Mar,3.3,3.9,-0.6,-14.2,0,5,780,-0.43,Normal
12.658013543541374,1.0744096895743565,1987,Apr,11.7,15.6,-3.9,-24.8,0,5,780,-1.14,Modérée
12.528963090387107,0.961807809783294,1987,May,34.2,46.8,-12.6,-26.9,1,17,780,-1.15,Modérée
12.688267211117548,0.8702860983347304,1987,Jun,82.6,101.4,-18.8,-18.6,3,8,780,-0.73,Normal
12.401658912051126,1.1300539502645677,1987,Jul,176.7,179.4,-2.7,-1.5,7,4,780,0.01,Normal
12.37272338626678,0.8343641552811282,1987,Aug,204.3,226.2,-21.9,-9.7,7,2,780,-0.31,Normal
12.456150578418782,0.9663099203958606,1987,Sep,150.3,140.4,9.9,7.1,7,9,780,0.32,Normal
12.423852724001138,1.0654937442775754,1987,Oct,55.6,62.4,-6.8,-10.8,2,5,780,-0.22,Normal
12.377378891204774,0.8841488326119343,1987,Nov,8.1,7.8,0.3,3.5,0,9,780,0.15,Normal
12.309218835362643,1.158698619963098,1987,Dec,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.391013550774586,0.9118405730580528,1988,Jan,0.0,0.0,0.0,0.0,0,31,780,0.0,Normal
12.350963228678172,1.055705153272545,1988,Feb,0.0,0.0,0.0,0.0,0,30,780,0.0,Normal
12.435864248192576,1.0831791306804757,1988,Mar,2.8,3.9,-1.1,-28.6,0,15,780,-0.91,Normal
12.346509472117152,1.0145641532320122,1988,Apr,17.6,15.6,2.0,13.1,0,15,780,0.53,Normal
12.648533436936113,1.1995618799052308,1988,May,48.1,46.8,1.3,2.7,2,13,780,0.17,Normal
12.402838435758044,0.9917819912599063,1988,Jun,119.1,101.4,17.7,17.4,4,2,780,0.76,Normal
12.449377836458174,0.9534138049735907,1988,Jul,173.4,179.4,-6.0,-3.4,5,3,780,-0.07,Normal
